sale_date,company_std,brand,model,production_year_clean,country_code,fuel_code,engine_volume_clean,transmission_std,drive_type_std,region_clean,area_clean,quantity,price_usd,sale_amount_usd,segment_2013,class_2013
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Алматы,Алматы,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Нур-султан,Нур-султан,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.5,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.7,Механика,4WD,Нур-султан,Нур-султан,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Актобе,Актюбинская Область,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Усть-каменогорск,Восточно-казахстанская Область,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Костанай,Костанайская Область,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Туркестан,Туркестанская Область,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Павлодар,Павлодарская Область,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,3.5,Автомат,FWD,Алматы,Алматы,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.7,Механика,4WD,Алматы,Алматы,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Павлодар,Павлодарская Область,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Караганда,Карагандинская Область,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Алматы,Алматы,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Нур-султан,Нур-султан,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Алматы,Алматы,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.7,Механика,4WD,Нур-султан,Нур-султан,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,3.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Алматы,Алматы,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.7,Механика,4WD,Алматы,Алматы,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,3.5,Автомат,FWD,Алматы,Алматы,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-06-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,3.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,42144.64776,42144.64776,Легковые автомобили,E класс
2019-06-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Алматы,Алматы,1.0,42144.64776,42144.64776,Легковые автомобили,E класс
2019-06-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Нур-султан,Нур-султан,1.0,42144.64776,42144.64776,Легковые автомобили,E класс
2019-06-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,42144.64776,42144.64776,Легковые автомобили,E класс
2019-06-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,3.5,Автомат,FWD,Алматы,Алматы,1.0,42144.64776,42144.64776,Легковые автомобили,E класс
2019-06-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,42144.64776,42144.64776,Легковые автомобили,E класс
2019-06-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.7,Механика,4WD,Шымкент,Южно-казахстанская Область,1.0,42144.64776,42144.64776,Легковые автомобили,E класс
2019-06-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Актобе,Актюбинская Область,1.0,42144.64776,42144.64776,Легковые автомобили,E класс
2019-06-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Алматы,Алматы,1.0,42144.64776,42144.64776,Легковые автомобили,E класс
2019-07-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,3.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,41950.76522,41950.76522,Легковые автомобили,E класс
2019-07-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.7,Механика,4WD,Алматы,Алматы,1.0,41950.76522,41950.76522,Легковые автомобили,E класс
2019-07-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,41950.76522,41950.76522,Легковые автомобили,E класс
2019-07-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Нур-султан,Нур-султан,1.0,41950.76522,41950.76522,Легковые автомобили,E класс
2019-07-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.7,Механика,4WD,Нур-султан,Нур-султан,1.0,41950.76522,41950.76522,Легковые автомобили,E класс
2019-07-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Алматы,Алматы,1.0,41950.76522,41950.76522,Легковые автомобили,E класс
2019-07-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.7,Механика,4WD,Шымкент,Южно-казахстанская Область,1.0,41950.76522,41950.76522,Легковые автомобили,E класс
2019-07-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,41950.76522,41950.76522,Легковые автомобили,E класс
2019-07-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.7,Механика,4WD,Алматы,Алматы,1.0,41950.76522,41950.76522,Легковые автомобили,E класс
2019-07-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,3.5,Автомат,FWD,Алматы,Алматы,1.0,41950.76522,41950.76522,Легковые автомобили,E класс
2019-07-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,3.5,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,41950.76522,41950.76522,Легковые автомобили,E класс
2019-07-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Алматы,Алматы,1.0,41950.76522,41950.76522,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Нур-султан,Нур-султан,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.7,Механика,4WD,Нур-султан,Нур-султан,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Алматы,Алматы,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Алматы,Алматы,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,3.5,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Актобе,Актюбинская Область,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Алматы,Алматы,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,3.5,Автомат,FWD,Алматы,Алматы,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-08-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.7,Механика,4WD,Алматы,Алматы,1.0,41709.84456,41709.84456,Легковые автомобили,E класс
2019-09-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.7,Механика,4WD,Алматы,Алматы,1.0,41595.29586,41595.29586,Легковые автомобили,E класс
2019-09-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.7,Механика,4WD,Актобе,Актюбинская Область,1.0,41595.29586,41595.29586,Легковые автомобили,E класс
2019-09-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,3.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,41595.29586,41595.29586,Легковые автомобили,E класс
2019-09-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Алматы,Алматы,1.0,41595.29586,41595.29586,Легковые автомобили,E класс
2019-09-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Нур-султан,Нур-султан,1.0,41595.29586,41595.29586,Легковые автомобили,E класс
2019-09-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Алматы,Алматы,1.0,41595.29586,41595.29586,Легковые автомобили,E класс
2019-09-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,41595.29586,41595.29586,Легковые автомобили,E класс
2019-09-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,41595.29586,41595.29586,Легковые автомобили,E класс
2019-09-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,41595.29586,41595.29586,Легковые автомобили,E класс
2019-05-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Экспорт,Экспорт Область,1.0,42366.87455,42366.87455,Легковые автомобили,E класс
2019-09-30,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Экспорт,Экспорт Область,1.0,41595.29586,41595.29586,Легковые автомобили,E класс
2019-01-31,Тойота Центр,Lexus,GX,2018.0,JPN,F,4.6,Автомат,4WD,Алматы,Алматы,1.0,59515.47755,59515.47755,Внедорожники,Полноразмерные SUV
2019-02-28,Тойота Центр,Lexus,GX,2018.0,JPN,F,4.6,Автомат,4WD,Алматы,Алматы,1.0,59596.15284,59596.15284,Внедорожники,Полноразмерные SUV
2019-03-31,Тойота Центр,Lexus,GX,2018.0,JPN,F,4.6,Автомат,4WD,Алматы,Алматы,1.0,59733.23077,59733.23077,Внедорожники,Полноразмерные SUV
2019-03-31,Тойота Центр,Lexus,GX,2019.0,JPN,F,4.6,Автомат,4WD,Нур-султан,Нур-султан,1.0,59733.23077,59733.23077,Внедорожники,Полноразмерные SUV
2019-04-30,Тойота Центр,Lexus,GX,2019.0,JPN,F,4.6,Автомат,4WD,Караганда,Карагандинская Область,1.0,64550.63536,64550.63536,Внедорожники,Полноразмерные SUV
2019-05-31,Тойота Центр,Lexus,GX,2019.0,JPN,F,4.6,Автомат,4WD,Нур-султан,Нур-султан,1.0,59259.48951,59259.48951,Внедорожники,Полноразмерные SUV
2019-05-31,Тойота Центр,Lexus,GX,2019.0,JPN,F,4.6,Автомат,4WD,Алматы,Алматы,1.0,59259.48951,59259.48951,Внедорожники,Полноразмерные SUV
